,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
50,600546,山煤国际,0.02,100.0,,0.66,,3271.32,41.39,,04-28
51,000750,国海证券,0.03,-40.0,,1.01,,13996.85,-36.24,,04-28
52,600900,长江电力,0.13,4.55,,2.08,,283219.75,4.59,,04-28
53,002790,瑞尔特,0.12,-44.71,,1.28,,1872.44,-44.69,,04-28
54,603203,快克股份,0.24,-17.24,,3.93,,2893.26,8.9,,04-28
55,603993,洛阳钼业,0.07,75.0,,4.02,,155000.23,159.54,,04-28
56,600582,天地科技,0.01,300.0,,0.33,,4933.27,326.93,,04-28
57,002808,苏州恒久,0.02,-67.9,,0.61,,331.49,-48.72,,04-28
58,600617,国新能源,0.03,-66.11,,0.82,,3066.03,-66.14,,04-28
59,000838,财信发展,0.01,113.79,,0.8,,1363.75,112.21,,04-28
60,600476,湘邮科技,-0.04,-1075.0,,-3.22,,-634.82,-1069.85,,04-28
61,600834,申通地铁,0.04,-13.62,,1.44,,2128.48,-13.63,,04-28
62,600495,晋西车轴,-0.01,11.11,,-0.38,,-1197.27,9.65,,04-28
63,002726,龙大肉食,0.1,-41.18,,4.0,,7878.1,1.89,,04-28
64,600854,春兰股份,0.05,-443.54,,1.33,,2621.88,-442.32,,04-28
65,603078,江化微,0.14,-44.62,,1.14,,860.77,-26.18,,04-28
66,600117,西宁特钢,0.01,0.0,,0.36,,1124.84,3.88,,04-28
67,600512,腾达建设,-0.09,-550.0,,-2.94,,-13720.82,-487.05,,04-28
68,600135,乐凯胶片,0.05,-33.57,,1.04,,1770.52,-33.63,,04-28
69,603898,好莱客,0.11,22.22,,1.71,,3552.51,38.41,,04-28
70,600530,交大昂立,0.04,-6.98,,1.91,,3096.73,-8.07,,04-28
71,000755,*ST三维,-0.06,-80.0,,-4.37,,-2895.38,-79.22,,04-28
72,600967,内蒙一机,0.04,-12.2,,0.77,,6036.55,-13.22,,04-28
73,600191,华资实业,-0.04,-333.33,,-0.92,,-2034.53,-333.36,,04-28
74,603999,读者传媒,0.01,-86.0,,0.25,,413.73,-71.01,,04-28
75,600586,金晶科技,0.04,27.86,,1.42,,6017.35,27.5,,04-28
76,600210,紫江企业,0.04,-85.91,,1.48,,6339.84,-85.98,,04-28
77,601006,大秦铁路,0.28,33.33,,4.04,,409659.55,29.59,,04-28
78,600228,ST昌九,0.0,-105.36,,0.69,,36.61,-105.43,,04-28
79,000043,中航善达,0.1,-188.32,,1.6,,6757.98,-188.31,,04-28
80,600628,新世界,0.2,-52.38,,2.87,,12656.92,-53.15,,04-28
81,000860,顺鑫农业,0.64,94.63,,5.03,,36578.8,94.61,,04-28
82,601099,太平洋,0.0,-107.14,,0.04,,525.25,-105.55,,04-28
83,600647,同达创业,0.03,-66.48,,1.24,,415.55,-66.52,,04-28
84,000887,中鼎股份,0.31,19.23,,4.85,,37671.49,20.24,,04-28
85,601139,深圳燃气,0.11,10.0,3.91,2.76,0.12,24663.29,11.04,,04-28
86,600271,航天信息,0.05,-76.19,,0.98,,10121.0,-74.42,,04-28
87,002552,*ST宝鼎,0.02,-166.67,,0.85,,505.18,-151.23,,04-28
88,000927,一汽夏利,-0.14,-15.97,,,,-22300.1,-16.11,,04-28
89,601328,交通银行,0.27,3.85,8.13,3.23,,2009100.0,3.97,,04-28
90,002263,*ST东南,,,,-0.3,,-645.77,169.2,,04-28
91,603519,立霸股份,0.11,-15.38,,2.3,,1684.01,-20.12,,04-28
92,600308,华泰股份,0.14,34.91,,2.31,,16709.72,34.85,,04-28
93,000501,鄂武商A,0.38,-24.0,,3.88,,28466.97,-0.41,,04-28
94,600701,*ST工新,-0.03,-151.67,,-0.76,,-3233.42,-151.73,,04-28
95,002279,久其软件,0.01,-2.78,,0.28,,744.84,26.85,,04-28
96,603569,长久物流,0.16,45.45,,2.98,,6500.8,43.05,,04-28
97,002600,领益智造,0.07,40.0,,4.68,,40719.64,603.38,,04-28
98,600718,东软集团,0.02,0.0,,0.32,,2809.82,1.17,,04-28
99,601618,中国中冶,0.08,14.29,,2.54,,166090.7,15.2,,04-28
100,603602,纵横通信,-0.04,-500.0,,-0.54,,-343.88,-498.62,,04-28
101,600346,恒力股份,0.28,180.0,,5.66,,110346.57,284.94,,04-28
102,002616,长青集团,0.03,-56.66,,0.96,,2016.72,-20.67,,04-28
103,600734,实达集团,-0.05,-1918.52,,-1.07,,-3058.35,-1950.33,,04-28
104,601727,上海电气,0.04,23.2,,1.18,,65742.0,35.37,,04-28
105,603630,拉芳家化,0.26,0.0,,2.61,,4494.23,31.94,,04-28
106,601866,中远海发,0.02,-19.19,,1.7,,28067.86,-19.23,,04-28
107,600383,金地集团,0.24,26.32,,2.66,,109487.51,25.73,,04-28
108,600768,宁波富邦,-0.04,-34.92,,-4.19,,-554.03,-33.84,,04-28
109,002022,科华生物,0.09,10.89,,2.4,,4852.51,10.89,,04-28
110,600027,华电国际,0.07,6900.0,,1.63,,68732.1,5707.04,,04-28
111,603696,安记食品,0.09,12.5,,1.51,,1093.46,10.06,,04-28
112,600401,*ST海润,-0.04,-31.11,,-17.93,,-19559.77,-31.13,,04-28
113,002664,长鹰信质,0.14,0.84,,2.93,,5743.48,0.84,,04-28
114,600054,黄山旅游,0.1,66.88,,1.88,,7796.19,66.82,,04-28
115,603011,合锻智能,0.03,50.0,,0.72,,1225.84,38.17,,04-28
116,603777,来伊份,0.18,-41.94,,2.2,,4232.37,-43.31,,04-28
117,600822,上海物贸,0.03,40.34,,2.86,,1622.39,40.51,,04-28
118,002070,*ST众和,-0.08,235.42,,,,-5116.56,230.74,,04-28
119,600088,中视传媒,0.07,-5.19,,2.21,,2434.18,-4.81,,04-28
120,601127,小康股份,0.24,4.35,,4.58,,22064.24,9.4,,04-28
121,000155,川化股份,0.06,200.0,,2.32,,7085.42,178.06,,04-28
122,600661,新南洋,0.06,1.29,,1.15,,1799.29,12.08,,04-28
123,002564,天沃科技,-0.07,-269.55,,-2.04,,-5491.25,-269.45,,04-28
124,601288,农业银行,0.17,6.25,4.25,4.31,,5873600.0,5.43,,04-28
125,002259,升达林业,-0.01,24.35,,-0.65,,-1077.92,24.12,,04-28
126,600303,曙光股份,0.02,-96.97,,0.45,,1389.0,-96.89,,04-28
127,601390,中国中铁,0.13,22.43,,2.04,,319742.6,21.92,,04-28
128,601607,上海医药,0.37,-1.67,,2.82,,102004.2,2.07,,04-28
129,002291,星期六,0.05,64.51,,1.04,,1923.78,66.67,,04-28
130,603598,引力传媒,0.05,0.0,,2.13,,1431.88,13.16,,04-28
131,600339,中油工程,-0.01,-112.74,,-0.18,,-2933.71,-113.42,,04-28
132,002612,朗姿股份,0.15,71.75,,2.23,,6033.21,71.75,,04-28
133,000541,佛山照明,0.08,-19.43,,2.0,,9655.27,-19.46,,04-28
134,600735,新华锦,0.04,-6.08,,2.05,,1683.25,-6.24,,04-28
135,300023,宝德股份,-0.03,-302.78,,-0.86,,-924.2,-303.3,,04-28
136,603633,徕木股份,0.08,14.29,,1.43,,1011.71,15.75,,04-28
137,002633,申科股份,-0.03,200.0,,-0.73,,-380.08,295.87,,04-28
138,000560,我爱我家,0.08,572.58,,1.63,,14587.16,905.66,,04-28
139,600751,海航科技,-0.02,229.63,,-0.39,,-5149.9,226.07,,04-28
140,600385,山东金泰,-0.01,-50.0,,-3.62,,-216.1,-9.44,,04-28
141,000585,*ST东电,-0.01,-70.22,,,,-464.9,-70.13,,04-28
142,601919,中远海控,0.02,-33.33,,0.9,,18087.29,-33.04,,04-28
143,002665,首航节能,-0.01,-65.5,,-0.24,,-1757.7,-51.81,,04-28
144,600787,中储股份,0.01,-40.0,,0.17,,1776.49,-40.32,,04-28
145,300072,三聚环保,0.33,-10.81,,6.53,,59365.87,35.94,,04-28
146,600055,万东医疗,0.01,16.67,,0.19,,357.62,52.56,,04-28
147,002360,同德化工,0.05,66.67,,1.95,,2053.25,87.7,,04-28
148,600428,中远海特,0.01,80.0,,0.21,,1967.6,77.95,,04-28
149,600805,悦达投资,0.05,380.0,,0.67,,4066.16,391.48,,04-28
150,600072,中船科技,0.02,275.0,,0.3,,1106.44,245.58,,04-28
151,603778,乾景园林,0.01,-75.0,,0.26,,260.87,-62.83,,04-28
152,600460,士兰微,0.02,-7.69,,1.0,,3113.8,-5.1,,04-28
153,000652,泰达股份,-0.01,-51.63,,-0.35,,-1309.78,-51.84,,04-28
154,603816,顾家家居,0.65,41.3,,6.47,,26843.98,42.9,,04-28
155,000673,当代东方,0.12,608.43,,4.22,,9309.85,607.5,,04-28
156,600501,航天晨光,,,,0.08,,167.06,-497.6,,04-28
157,002103,广博股份,0.02,-60.0,,0.74,,1321.44,-45.7,,04-28
158,600519,贵州茅台,6.77,39.01,,8.89,,850690.67,38.93,,04-28
159,002749,国光股份,0.66,25.91,,5.59,,4927.41,25.92,,04-28
160,600876,洛阳玻璃,0.01,236.36,,0.42,,406.66,251.09,,04-28
161,002440,闰土股份,0.4,90.48,,4.28,,30647.48,91.63,,04-28
162,603908,牧高笛,0.3,-31.82,,4.35,,1980.91,-18.79,,04-28
163,002135,东南网架,0.05,25.0,,1.37,,5363.78,65.4,,04-28
164,600162,香江控股,0.0,-88.89,,0.22,,1428.17,-86.58,,04-28
165,603939,益丰药房,0.28,45.55,,3.14,,10095.82,45.57,,04-28
166,600936,广西广电,0.03,-25.0,,1.04,,4721.22,-23.54,,04-28
167,603986,兆易创新,0.45,-35.73,,5.15,,8932.66,28.55,,04-28
168,600976,健民集团,0.19,58.33,,2.62,,2892.28,63.4,,04-28
169,603229,奥翔药业,0.01,-90.0,,0.36,,201.09,-83.29,,04-28
170,600198,*ST大唐,-0.17,16.98,,,,-15313.89,16.96,,04-28
171,000007,全新好,-0.02,,,-2.02,,-773.49,-2893.45,,04-28
172,002819,东方中科,0.03,-240.09,,1.15,,345.0,-240.14,,04-28
173,002183,怡亚通,0.1,11.11,,3.43,,20750.93,11.65,,04-28
174,002504,弘高创意,-0.06,-418.0,,-7.15,,-6520.73,-386.28,,04-28
175,600611,大众交通,0.07,-15.39,,1.7,,15602.6,-15.75,,04-28
176,002199,东晶电子,-0.03,-746.34,,-1.41,,-646.06,-742.1,,04-28
177,600234,ST山水,0.01,-133.33,,1.87,,133.7,-123.84,,04-28
178,600629,华建集团,0.16,22.84,,2.83,,7113.82,47.86,,04-28
179,603348,文灿股份,0.25,23.28,,3.64,,4176.28,23.31,,04-28
180,000070,特发信息,0.08,-42.1,,2.53,,5076.77,15.79,,04-28
181,601155,新城控股,0.15,650.0,,1.72,,36040.98,752.61,,04-28
182,603383,顶点软件,0.04,100.0,,0.33,,306.25,131.65,,04-28
183,600272,开开实业,0.03,50.0,,1.6,,802.33,41.19,,04-28
184,000166,申万宏源,0.05,0.0,,1.56,,99298.31,2.18,,04-28
185,600666,奥瑞德,0.04,-33.33,,1.99,,5282.54,11.49,,04-28
186,000909,数源科技,0.02,12.5,,0.55,,576.53,11.93,,04-28
187,600290,华仪电气,0.01,205.26,,0.11,,443.06,203.9,,04-28
188,000416,民生控股,0.01,-46.55,,0.38,,330.54,-46.35,,04-28
189,600685,中船防务,0.02,31.54,,0.22,,2423.71,31.65,,04-28
190,603520,司太立,0.18,-21.74,,2.55,,2215.75,-21.03,,04-28
191,000502,绿景控股,-0.05,-54.0,,-7.88,,-977.77,-53.98,,04-28
192,601519,大智慧,0.0,-102.63,,0.1,,133.7,-101.75,,04-28
193,600327,大东方,0.22,23.86,,4.3,,12360.3,23.63,,04-28
194,000523,广州浪奇,0.02,100.0,,0.5,,933.44,25.24,,04-28
195,000972,*ST中基,-0.01,-52.04,,-1.14,,-998.12,-51.84,,04-28
196,601619,嘉泽新能,0.03,54.22,,2.01,,4942.26,71.02,,04-28
197,603603,博天环境,0.1,42.86,,2.81,,3878.76,53.0,,04-28
198,600348,阳泉煤业,0.21,16.67,,2.89,,50073.99,17.92,,04-28
199,000999,华润三九,0.43,13.16,,4.21,,42291.42,12.87,,04-28
200,601799,星宇股份,0.47,31.99,,3.2,,13092.87,32.0,,04-28
201,002638,勤上股份,0.04,53.85,,1.05,,5473.8,24.75,,04-28
202,000566,海南海药,0.05,0.0,,1.51,,7235.02,9.38,,04-28
203,600016,民生银行,0.41,5.13,10.28,4.07,-3.36,1494200.0,5.23,,04-28
204,002333,罗普斯金,-0.06,158.14,,-1.91,,-2790.42,158.51,,04-28
205,600390,五矿资本,0.14,-12.5,,1.72,,54285.1,24.64,,04-28
206,002654,万润科技,0.07,117.39,,1.69,,5520.55,109.38,,04-28
207,600410,华胜天成,0.02,-309.88,,0.38,,1874.28,-311.18,,04-28
208,000610,西安旅游,-0.02,9.69,,-0.66,,-509.98,10.05,,04-28
209,600793,宜宾纸业,0.02,-103.44,,1.16,,169.56,-103.44,,04-28
210,603000,人民网,-0.05,25.0,,-2.1,,-5787.41,28.1,,04-28
211,002686,亿利达,0.04,18.92,,1.29,,1955.41,18.35,,04-28
212,600811,东方集团,0.04,49.83,,0.83,,16636.67,94.67,,04-28
213,600077,宋都股份,0.01,-450.0,,0.48,,1899.84,-490.19,,04-28
214,600467,好当家,0.01,0.0,,0.18,,1042.68,3.96,,04-28
215,600828,茂业商业,0.17,46.82,,5.35,,29169.34,46.85,,04-28
216,600095,哈高科,-0.02,-30.88,,-0.74,,-540.12,-31.14,,04-28
217,000680,山推股份,0.03,149.26,,1.26,,4204.71,149.71,,04-28
218,600847,万里股份,0.02,-313.89,,0.34,,235.57,-313.53,,04-28
219,603066,音飞储存,0.04,-66.38,,1.45,,1181.64,2.15,,04-28
220,002413,雷科防务,0.03,50.0,,0.77,,2775.86,3.6,,04-28
221,000701,厦门信达,0.0,-91.36,,0.04,,3053.09,-25.91,,04-28
222,600865,百大集团,0.08,102.5,4.56,1.79,-0.14,3045.43,100.28,,04-28
223,603098,森特股份,0.08,33.33,,1.86,,3166.22,36.46,,04-28
224,600129,太极集团,0.02,287.04,,0.37,,1163.47,402.9,,04-28
225,002429,兆驰股份,0.04,-53.23,,2.04,,16708.29,16.97,,04-28
226,002124,天邦股份,0.04,-50.0,,1.06,,3217.88,-38.97,,04-28
227,603127,昭衍新药,0.11,-200.0,,1.56,,877.09,-226.8,,04-28
228,603918,金桥信息,0.0,-107.98,,0.06,,30.33,-108.1,,04-28
229,600545,卓郎智能,0.07,-256.07,,6.25,,14144.8,-537.83,,04-28
230,600898,国美通讯,0.02,613.79,,1.14,,521.8,602.23,,04-28
231,002140,东华科技,0.06,25.54,,1.33,,2607.22,25.5,,04-28
232,600168,武汉控股,0.11,22.22,,1.58,,7644.78,19.05,,04-28
233,002156,通富微电,0.03,-25.0,,0.62,,3662.66,1.66,,04-28
234,600186,莲花健康,-0.03,-25.97,,-159.61,,-3030.79,-25.83,,04-28
235,600581,八一钢铁,0.09,-73.89,,4.23,,14419.3,-47.12,,04-28
236,000796,凯撒旅游,0.03,20.07,,1.37,,2788.66,20.09,,04-28
237,603258,电魂网络,0.1,-58.33,,1.44,,2332.78,-60.09,,04-28
238,600203,福日电子,0.07,133.33,,1.56,,3222.06,123.92,,04-28
239,000012,南玻A,0.07,-12.5,,1.86,,15938.28,-6.32,,04-28
240,000816,*ST慧业,-0.04,-1139.47,,-1.83,,-5605.8,-1149.78,,04-28
241,002188,*ST巴士,-0.28,1300.0,,,,-8289.95,1130.98,,04-28
242,600222,太龙药业,0.0,28.57,,0.14,,207.91,29.87,,04-28
243,000837,秦川机床,0.01,-12.86,,0.15,,421.88,-12.83,,04-28
244,002204,大连重工,-0.04,-1870.0,,-1.04,,-6829.56,-1869.75,,04-28
245,002220,天宝食品,0.01,-75.0,,0.28,,768.35,-66.33,,04-28
246,600259,广晟有色,0.01,16.0,,0.18,,351.12,104.26,,04-28
247,600653,申华控股,-0.07,54.95,,-7.32,,-12784.13,55.04,,04-28
248,600278,东方创业,0.1,11.11,,1.24,,5056.22,16.99,,04-28
249,002558,巨人网络,0.17,-15.0,,3.91,,34236.21,1.0,,04-28
250,600674,川投能源,0.19,3.6,,3.63,,83064.99,2.9,,04-28
251,000915,山大华特,0.32,-33.33,,4.79,,7393.19,-14.56,,04-28
252,601228,广州港,0.04,50.0,,2.13,,25977.35,59.43,,04-28
253,002252,上海莱士,-0.14,-408.89,,-5.68,,-68932.0,-410.19,,04-28
254,600297,广汇汽车,0.14,-20.68,,3.11,,111682.29,15.06,,04-28
255,000933,神火股份,0.04,-76.47,,0.87,,6877.79,-76.41,,04-28
256,000507,珠海港,0.03,36.79,,0.76,,2081.72,36.39,,04-28
257,600707,彩虹股份,-0.01,-87.5,,-0.13,,-2725.7,-42.14,,04-28
258,002928,华夏航空,0.22,2.46,,5.68,,8230.57,6.31,,04-28
259,603586,金麒麟,0.01,-96.55,,0.14,,298.38,-93.51,,04-28
260,000529,广弘控股,0.04,0.0,,1.83,,2563.36,10.9,,04-28
261,600724,宁波富达,0.04,211.02,,3.27,,5702.96,211.49,,04-28
262,000978,桂林旅游,-0.01,50.0,,-0.15,,-221.85,44.07,,04-28
263,601668,中国建筑,0.27,12.5,,3.7,,814459.9,14.98,,04-28
264,600360,华微电子,0.03,50.0,,1.02,,2170.16,72.07,,04-28
265,002001,新和成,1.18,461.9,,10.16,,149371.43,544.56,,04-28
266,601818,光大银行,0.17,-5.56,5.26,3.34,,905100.0,5.5,,04-28
267,002322,理工环科,0.03,-72.73,,0.44,,1381.86,-69.63,,04-28
268,300049,福瑞股份,0.04,26.67,,0.67,,1011.64,19.24,,04-28
269,601898,中煤能源,0.11,25.0,,1.57,,141082.8,20.48,,04-28
270,600021,上海电力,0.04,5.56,,0.68,,8709.98,18.94,,04-28
271,000597,东北制药,0.11,450.0,,2.12,,5222.48,380.21,,04-28
272,002354,天神娱乐,0.19,-76.54,,1.85,,17786.49,-24.64,,04-28
273,603716,塞力斯,0.26,-10.34,,1.98,,1864.67,27.45,,04-28
274,000616,海航投资,-0.04,-233.33,,-1.34,,-5293.58,-211.83,,04-28
275,600449,宁夏建材,-0.18,50.0,,-1.93,,-8683.71,49.06,,04-28
276,000636,风华高科,0.13,333.33,,2.56,,11628.57,327.69,,04-28
277,600476,湘邮科技,-0.04,-1075.0,,-3.22,,-634.82,-1069.85,,04-28
278,600834,申通地铁,0.04,-13.62,,1.44,,2128.48,-13.63,,04-28
279,600495,晋西车轴,-0.01,11.11,,-0.38,,-1197.27,9.65,,04-28
280,002726,龙大肉食,0.1,-41.18,,4.0,,7878.1,1.89,,04-28
281,600854,春兰股份,0.05,-443.54,,1.33,,2621.88,-442.32,,04-28
282,603078,江化微,0.14,-44.62,,1.14,,860.77,-26.18,,04-28
283,600117,西宁特钢,0.01,0.0,,0.36,,1124.84,3.88,,04-28
284,600512,腾达建设,-0.09,-550.0,,-2.94,,-13720.82,-487.05,,04-28
285,600135,乐凯胶片,0.05,-33.57,,1.04,,1770.52,-33.63,,04-28
286,603898,好莱客,0.11,22.22,,1.71,,3552.51,38.41,,04-28
287,600530,交大昂立,0.04,-6.98,,1.91,,3096.73,-8.07,,04-28
288,000755,*ST三维,-0.06,-80.0,,-4.37,,-2895.38,-79.22,,04-28
289,600967,内蒙一机,0.04,-12.2,,0.77,,6036.55,-13.22,,04-28
290,600191,华资实业,-0.04,-333.33,,-0.92,,-2034.53,-333.36,,04-28
291,603999,读者传媒,0.01,-86.0,,0.25,,413.73,-71.01,,04-28
292,600586,金晶科技,0.04,27.86,,1.42,,6017.35,27.5,,04-28
293,600210,紫江企业,0.04,-85.91,,1.48,,6339.84,-85.98,,04-28
294,601006,大秦铁路,0.28,33.33,,4.04,,409659.55,29.59,,04-28
295,600228,ST昌九,0.0,-105.36,,0.69,,36.61,-105.43,,04-28
296,002209,达意隆,0.01,-40.85,,0.26,,164.35,-40.77,,04-28
297,603335,迪生力,0.01,-87.5,,0.57,,316.49,-78.6,,04-28
298,600246,万通地产,0.0,-89.13,,0.12,,819.96,-89.15,,04-28
299,002531,天顺风能,0.05,-8.0,,1.74,,8192.7,2.29,,04-28
300,600641,万业企业,0.71,387.71,,9.29,,57242.21,387.77,,04-28
301,000881,中广核技,0.02,-30.92,,0.49,,2620.22,-30.8,,04-28
302,601126,四方股份,-0.02,-3.81,,-0.47,,-1844.86,-3.68,,04-28
303,600266,北京城建,0.06,-14.29,,0.51,,11458.02,11.24,,04-28
304,000153,丰原药业,0.04,20.33,,0.94,,1144.14,22.12,,04-28
305,000901,航天科技,-0.03,-148.76,,-0.28,,-1045.66,-148.87,,04-28
306,603416,信捷电气,0.19,-24.0,,2.89,,2732.52,9.65,,04-28
307,000408,藏格控股,0.04,201.43,,1.28,,8406.78,190.09,,04-28
308,601258,庞大集团,0.01,-65.0,,0.34,,4579.73,-60.82,,04-28
309,600302,标准股份,-0.03,-180.14,,-0.99,,-1187.66,-180.2,,04-28
310,600695,绿庭投资,-0.03,-165.0,,-2.7,,-1849.53,-166.05,,04-28
311,002274,华昌化工,0.0,-93.78,,0.12,,313.89,-93.72,,04-28
312,600320,振华重工,0.02,-5.0,,0.56,,8359.03,25.95,,04-28
313,000516,国际医学,0.04,2.94,,1.87,,6841.03,3.21,,04-28
314,601601,中国太保,0.41,86.36,15.63,2.7,4.78,375100.0,87.55,,04-28
315,300323,华灿光电,0.17,70.0,,3.57,,14285.25,76.84,,04-28
316,002611,东方精工,0.01,0.0,,0.16,,1191.77,77.42,,04-28
317,600734,实达集团,-0.05,-1918.52,,-1.07,,-3058.35,-1950.33,,04-28
318,601727,上海电气,0.04,23.2,,1.18,,65742.0,35.37,,04-28
319,603630,拉芳家化,0.26,0.0,,2.61,,4494.23,31.94,,04-28
320,601866,中远海发,0.02,-19.19,,1.7,,28067.86,-19.23,,04-28
321,600383,金地集团,0.24,26.32,,2.66,,109487.51,25.73,,04-28
322,600768,宁波富邦,-0.04,-34.92,,-4.19,,-554.03,-33.84,,04-28
323,002022,科华生物,0.09,10.89,,2.4,,4852.51,10.89,,04-28
324,600027,华电国际,0.07,6900.0,,1.63,,68732.1,5707.04,,04-28
325,603696,安记食品,0.09,12.5,,1.51,,1093.46,10.06,,04-28
326,600401,*ST海润,-0.04,-31.11,,-17.93,,-19559.77,-31.13,,04-28
327,002664,长鹰信质,0.14,0.84,,2.93,,5743.48,0.84,,04-28
328,600054,黄山旅游,0.1,66.88,,1.88,,7796.19,66.82,,04-28
329,603011,合锻智能,0.03,50.0,,0.72,,1225.84,38.17,,04-28
330,603777,来伊份,0.18,-41.94,,2.2,,4232.37,-43.31,,04-28
331,600822,上海物贸,0.03,40.34,,2.86,,1622.39,40.51,,04-28
332,002070,*ST众和,-0.08,235.42,,,,-5116.56,230.74,,04-28
333,600088,中视传媒,0.07,-5.19,,2.21,,2434.18,-4.81,,04-28
334,600481,双良节能,-0.01,87.84,,-1.1,,-2257.52,87.33,,04-28
335,600500,中化国际,0.15,36.36,,2.91,,31870.53,36.05,,04-28
336,000692,惠天热电,-0.12,-221.48,,-4.81,,-6300.13,-221.55,,04-28
337,600859,王府井,0.59,138.78,,4.4,,45440.92,139.04,,04-28
338,300135,宝利国际,0.0,-75.0,,0.19,,223.48,-68.09,,04-28
339,600122,宏图高科,0.08,-8.81,,1.1,,9342.84,-8.53,,04-28
340,600518,康美药业,0.29,32.72,,4.78,,142308.53,33.28,,04-28
341,600875,东方电气,0.09,28.57,,0.97,,21361.84,39.65,,04-28
342,002439,启明星辰,0.02,-325.0,,0.53,,1632.54,-343.29,,04-28
343,002134,天津普林,-0.02,-0.0,,-1.13,,-492.23,-14.06,,04-28
344,600161,天坛生物,0.16,-15.79,,3.55,,11013.69,10.6,,04-28
345,603938,三孚股份,0.29,-9.38,,4.33,,4330.94,21.29,,04-28
