,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
139,002809,红墙股份,0.22,,,3.03,,1304.8,,,04-28
140,603337,杰克股份,0.34,,,6.22,,5303.02,,,04-28
141,603738,泰晶科技,0.14,,,2.71,,719.55,,,04-28
142,603887,城地股份,0.22,,,4.4,,1580.81,,,04-28
143,603556,海兴电力,0.41,,,7.0,,11616.46,,,04-28
144,603768,常青股份,0.27,,,6.57,,4060.14,,,04-28
145,603817,海峡环保,0.07,,,2.89,,2440.93,,,04-28
146,603987,康德莱,0.13,,,2.8,,2051.42,,,04-28
147,601128,常熟银行,0.14,,,3.45,,28366.3,,,04-28
148,603826,坤彩科技,0.07,,,4.31,,1783.6,,,04-28
149,603878,武进不锈,-0.02,,,-0.22,,-250.83,,,04-28
150,603906,龙蟠科技,0.13,,,3.38,,1987.67,,,04-28
151,603586,金麒麟,0.26,,,4.84,,4117.43,,,04-28
152,300640,德艺文创,0.13,,,7.34,,757.34,,,04-28
153,603811,诚意药业,0.18,,,4.31,,1145.44,,,04-27
154,300539,横河模具,0.1,,,3.54,,742.42,,,04-27
155,300556,丝路视觉,-0.21,,,-6.92,,-1721.66,,,04-27
156,002819,东方中科,0.02,,,,,182.5,,,04-27
157,603298,杭叉集团,0.2,,,5.42,,10722.19,,,04-27
158,603903,中持股份,-0.0,,,-0.0,,-33.75,,,04-27
159,603090,宏盛股份,0.11,,,3.54,,840.96,,,04-27
160,002859,洁美科技,0.23,,,4.02,,1791.15,,,04-27
161,300633,开立医疗,0.02,-11.5,,1.11,,635.74,-29.29,,04-27
162,603186,华正新材,0.27,,,7.13,,2583.68,,,04-27
163,603060,国检集团,0.04,,,1.71,,661.39,,,04-27
164,002865,钧达股份,0.12,,,2.14,,1083.55,,,04-27
165,300555,路通视信,0.18,,,4.01,,1086.15,,,04-27
166,300590,移为通信,0.26,27.6,,8.21,,1531.45,29.11,,04-27
167,300626,华瑞股份,0.01,,,0.22,,50.52,,,04-27
168,300543,朗科智能,0.5,,,8.62,,2268.17,,,04-27
169,300560,中富通,0.14,,,2.75,,740.11,,,04-27
170,600909,华安证券,0.05,,,2.15,,14780.4,,,04-27
171,300584,海辰药业,0.09,,,2.24,,524.7,,,04-27
172,002863,今飞凯达,0.08,,,2.64,,1377.0,,,04-27
173,601858,中国科传,-0.02,,,-0.62,,-1193.12,,,04-27
174,300554,三超新材,0.14,,,2.8,,536.65,,,04-27
175,002799,环球印务,0.08,,,1.94,,623.79,,,04-27
176,300606,金太阳,0.09,,,3.09,,634.11,,,04-27
177,002851,麦格米特,0.1,,,2.2,,1281.66,,,04-27
178,603218,日月股份,0.17,,,4.35,,6046.79,,,04-27
179,603559,中通国脉,0.02,,,0.38,,113.56,,,04-27
180,600909,华安证券,0.05,,,2.15,,14780.4,,,04-27
181,300584,海辰药业,0.09,,,2.24,,524.7,,,04-27
182,002863,今飞凯达,0.08,,,2.64,,1377.0,,,04-27
183,601858,中国科传,-0.02,,,-0.62,,-1193.12,,,04-27
184,300554,三超新材,0.14,,,2.8,,536.65,,,04-27
185,002799,环球印务,0.08,,,1.94,,623.79,,,04-27
186,300606,金太阳,0.09,,,3.09,,634.11,,,04-27
187,002851,麦格米特,0.1,,,2.2,,1281.66,,,04-27
188,603218,日月股份,0.17,,,4.35,,6046.79,,,04-27
189,603559,中通国脉,0.02,,,0.38,,113.56,,,04-27
190,300559,佳发教育,0.11,,,2.46,,597.24,,,04-27
191,002845,同兴达,0.2,,,3.79,,1417.97,,,04-27
192,300618,寒锐钴业,0.05,,,1.62,,468.45,,,04-27
193,300637,扬帆新材,0.1,,,13.08,,889.72,,,04-27
194,603238,诺邦股份,0.14,,,3.68,,1221.76,,,04-27
195,603628,清源股份,-0.03,,,-1.19,,-571.32,,,04-27
196,300536,农尚环境,0.05,,,1.36,,366.38,,,04-27
197,300553,集智股份,0.12,,,2.67,,424.2,,,04-27
198,002850,科达利,0.38,,,5.89,,3968.93,,,04-27
199,300558,贝达药业,0.29,,,10.98,,10323.87,,,04-27
200,603036,如通股份,0.07,,,1.84,,1105.37,,,04-27
201,002838,道恩股份,0.32,,,5.0,,2007.22,,,04-27
202,603178,圣龙股份,0.15,,,6.41,,2244.66,,,04-27
203,002774,快意电梯,0.04,,,2.46,,1008.0,,,04-27
204,300547,川环科技,0.4,,,6.08,,1773.85,,,04-27
205,603960,克来机电,0.08,,,2.47,,496.68,,,04-27
206,300563,神宇股份,0.21,,,5.11,,1270.91,,,04-27
207,300582,英飞特,0.2,,,4.92,,1932.2,,,04-27
208,603098,森特股份,0.07,,,2.3,,2256.01,,,04-27
209,603138,海量数据,0.09,,,3.93,,520.3,,,04-27
210,300636,同和药业,0.25,,,5.89,,1496.97,,,04-27
211,603189,网达软件,0.01,,,0.63,,237.23,,,04-27
212,603389,亚振家居,-0.02,,,-0.65,,-263.42,,,04-27
213,300569,天能重工,0.58,,,5.51,,3614.08,,,04-27
214,300587,天铁股份,0.07,,,1.44,,574.53,,,04-27
215,300622,博士眼镜,0.1,41.86,,2.8,,639.22,43.13,,04-27
216,300523,辰安科技,0.05,,,0.9,,283.89,,,04-26
217,300557,理工光科,-0.08,,,-1.32,,-333.62,,,04-26
218,300576,容大感光,0.12,,,3.35,,745.91,,,04-26
219,002855,捷荣技术,0.07,,,1.75,,1289.76,,,04-26
220,603177,德创环保,-0.06,,,-2.71,,-834.54,,,04-26
221,603660,苏州科达,-0.0,,,-0.13,,-82.08,,,04-26
222,300562,乐心医疗,0.11,-56.0,,6.81,,1583.52,41.59,,04-26
223,002842,翔鹭钨业,0.21,,,3.74,,1574.81,,,04-26
224,300616,尚品宅配,-0.75,,,-10.57,,-6051.21,,,04-26
225,002860,星帅尔,0.34,,,7.4,,2093.47,,,04-26
226,603133,碳元科技,0.08,,,2.69,,1254.26,,,04-26
227,300635,达安股份,0.19,,,4.01,,1201.39,,,04-26
228,603336,宏辉果蔬,0.15,,,3.51,,1455.81,,,04-26
229,300586,美联新材,0.13,,,2.9,,910.91,,,04-26
230,300573,兴齐眼药,0.12,,,1.9,,748.19,,,04-26
231,300627,华测导航,0.07,-331.67,,2.75,,621.39,-408.13,,04-26
232,601882,海天精工,0.02,,,1.0,,973.89,,,04-26
233,300597,吉大通信,0.01,,,0.68,,248.62,,,04-26
234,603131,上海沪工,0.14,,,3.19,,1086.67,,,04-26
235,603787,新日股份,0.08,,,2.33,,1156.99,,,04-26
236,300550,和仁科技,-0.02,,,-0.56,,-119.1,,,04-26
237,300585,奥联电子,0.22,,,6.58,,1311.15,,,04-26
238,300620,光库科技,0.15,,,6.33,,962.7,,,04-26
239,300639,凯普生物,0.13,,,2.46,,856.62,,,04-26
240,603881,数据港,0.12,,,5.46,,1893.81,,,04-26
241,300583,赛托生物,0.08,,,0.65,,660.34,,,04-26
242,300600,瑞特股份,0.3,,,5.23,,2229.01,,,04-26
243,002862,实丰文化,0.03,,,0.67,,171.72,,,04-26
244,002832,比音勒芬,0.62,,,9.03,,4985.25,,,04-26
245,603777,来伊份,0.3,,,4.83,,5335.54,,,04-26
246,300541,先进数通,0.0,,,0.04,,14.95,,,04-26
247,300577,开润股份,0.26,,,6.1,,1295.1,,,04-26
248,300593,新雷能,0.15,,,4.14,,1338.75,,,04-26
249,601966,玲珑轮胎,0.27,,,5.91,,27355.2,,,04-26
250,300599,雄塑科技,0.09,,,3.22,,1963.19,,,04-26
251,600926,杭州银行,0.52,,,3.76,-3.28,121588.0,,,04-26
252,300552,万集科技,0.28,,,5.56,,2263.86,,,04-26
253,002867,周大生,0.26,,,7.01,0.11,10363.79,,,04-26
254,603660,苏州科达,-0.0,,,-0.13,,-82.08,,,04-26
255,300523,辰安科技,0.05,,,0.9,,283.89,,,04-26
256,300557,理工光科,-0.08,,,-1.32,,-333.62,,,04-26
257,300576,容大感光,0.12,,,3.35,,745.91,,,04-26
258,002855,捷荣技术,0.07,,,1.75,,1289.76,,,04-26
259,603177,德创环保,-0.06,,,-2.71,,-834.54,,,04-26
260,300562,乐心医疗,0.11,-56.0,,6.81,,1583.52,41.59,,04-26
261,002842,翔鹭钨业,0.21,,,3.74,,1574.81,,,04-26
262,300616,尚品宅配,-0.75,,,-10.57,,-6051.21,,,04-26
263,002860,星帅尔,0.34,,,7.4,,2093.47,,,04-26
264,603133,碳元科技,0.08,,,2.69,,1254.26,,,04-26
265,300635,达安股份,0.19,,,4.01,,1201.39,,,04-26
266,603336,宏辉果蔬,0.15,,,3.51,,1455.81,,,04-26
267,300586,美联新材,0.13,,,2.9,,910.91,,,04-26
268,300573,兴齐眼药,0.12,,,1.9,,748.19,,,04-26
269,300627,华测导航,0.07,-331.67,,2.75,,621.39,-408.13,,04-26
270,300561,汇金科技,0.44,,,11.11,,2793.97,,,04-25
271,603991,至正股份,0.09,,,2.26,,477.86,,,04-25
272,300580,贝斯特,0.18,,,4.41,,2700.4,,,04-25
273,002824,和胜股份,0.17,,,4.04,,1527.31,,,04-25
274,002841,视源股份,0.23,,,11.79,,9416.25,,,04-25
275,300615,欣天科技,0.25,,,8.21,,1507.02,,,04-25
276,603538,美诺华,0.14,,,1.97,,1219.01,,,04-25
277,002818,富森美,0.37,,,6.27,,14776.28,,,04-25
278,603579,荣泰健康,0.94,,,16.09,,4958.69,,,04-25
279,002823,凯中精密,0.23,,,5.43,,2500.2,,,04-25
280,603089,正裕工业,0.28,,,6.52,,2217.93,,,04-25
281,300631,久吾高科,0.04,,,0.53,,189.75,,,04-25
282,601595,上海电影,0.23,,,8.0,,6512.6,,,04-25
283,300566,激智科技,0.14,,,3.16,,815.66,,,04-25
284,002811,亚泰国际,0.16,,,3.62,,2170.51,,,04-25
285,300601,康泰生物,0.17,,,9.16,,6214.06,,,04-25
286,603639,海利尔,0.48,,,6.98,,4279.56,,,04-25
287,603031,安德利,0.15,,,2.59,,876.49,,,04-25
288,300589,江龙船艇,-0.08,,,-4.23,,-547.74,,,04-25
289,603444,吉比特,1.03,,,10.77,,5496.36,,,04-25
290,601212,白银有色,0.01,,,0.38,,4304.04,,,04-25
291,603665,康隆达,0.19,,,3.9,,1394.57,,,04-25
292,603819,神力股份,0.14,,,2.62,,1233.74,,,04-25
293,300595,欧普康视,0.37,,,7.28,,1905.93,,,04-25
294,300612,宣亚国际,0.06,,,2.17,,310.16,,,04-25
295,300514,友讯达,0.07,,,2.56,-0.34,507.46,,,04-25
296,300548,博创科技,0.27,,,5.51,,1697.58,,,04-25
297,300570,太辰光,0.16,,,4.0,,1541.63,,,04-25
298,300605,恒锋信息,0.05,,,1.51,,295.06,,,04-25
299,603330,上海天洋,0.33,,,4.74,,1501.18,,,04-25
300,300530,达志科技,0.18,,,3.69,,952.85,,,04-25
301,300617,安靠智电,0.47,,,7.13,,2365.46,,,04-25
302,603920,世运电路,0.16,,,6.12,0.17,4866.62,,,04-25
303,002831,裕同科技,0.35,,,5.77,,12526.12,,,04-25
304,603067,振华股份,0.06,,,1.6,,1070.28,,,04-25
305,002849,威星智能,0.08,,,2.2,,519.82,,,04-25
306,603165,荣晟环保,0.3,,,9.66,,2830.35,,,04-25
307,002837,英维克,0.19,,,5.02,,1110.35,,,04-25
308,300546,雄帝科技,-0.17,,,-2.53,,-697.76,,,04-25
309,603040,新坐标,0.14,,,3.49,,829.12,,,04-25
310,603388,元成股份,-0.07,,,-1.38,,-492.57,,,04-25
311,300603,立昂技术,-0.03,,,-1.03,,-237.16,,,04-25
312,002866,传艺科技,0.1,-23.08,,3.51,0.08,1097.59,-10.03,,04-25
313,603658,安图生物,0.14,,,7.28,,5426.44,,,04-25
314,300591,万里马,-0.01,,,-0.55,,-132.95,,,04-25
315,300609,汇纳科技,-0.14,102.57,,-5.27,,-1063.55,96.59,,04-25
316,603039,泛微网络,0.17,,,3.15,,835.86,,,04-24
317,300567,精测电子,-0.01,-93.75,,-0.28,,-67.64,-92.77,,04-24
318,002828,贝肯能源,-0.12,,,-2.25,,-1057.29,,,04-24
319,002821,凯莱英,0.36,,,3.66,,3283.53,,,04-24
320,002826,易明医药,0.03,,,1.9,,477.14,,,04-24
321,603041,美思德,0.25,,,4.99,,1905.97,,,04-24
322,002843,泰嘉股份,0.1,,,2.65,,1026.86,,,04-24
323,603637,镇海股份,0.03,,,0.58,,194.89,,,04-24
324,603421,鼎信通讯,-0.01,,,-0.2,,-211.95,,,04-24
325,300648,星云股份,0.07,,,2.15,-0.05,379.67,,,04-24
326,603096,新经典,0.34,,,6.13,0.18,3433.49,,,04-24
327,002830,名雕股份,-0.37,,,-6.22,,-1832.51,,,04-24
328,002853,皮阿诺,-0.09,,,-1.32,,-401.46,,,04-24
329,002812,创新股份,0.27,,,3.66,,2756.46,,,04-22
330,603859,能科股份,-0.16,,,-3.22,,-1341.77,,,04-22
331,603677,奇精机械,0.28,,,4.34,,1706.4,,,04-22
332,002861,瀛通通讯,0.13,,,2.39,,1173.07,,,04-22
333,603203,快克股份,0.28,,,7.28,,1945.42,,,04-22
334,300610,晨化股份,0.2,,,4.4,,1532.84,,,04-22
335,300568,星源材质,0.58,,,9.47,,5259.35,,,04-22
336,002836,新宏泽,0.2,,,4.78,,1191.68,,,04-22
337,300545,联得装备,0.02,,,0.5,,110.25,,,04-21
338,603517,绝味食品,0.23,,,6.81,,8333.39,,,04-21
339,300602,飞荣达,0.33,,,5.39,,2464.4,,,04-21
340,002847,盐津铺子,0.26,,,9.42,,2461.8,,,04-21
341,300538,同益股份,0.13,,,2.89,,531.54,,,04-21
342,002835,同为股份,0.09,,,2.37,,722.95,,,04-21
343,603038,华立股份,0.17,,,1.88,,827.63,,,04-21
344,002840,华统股份,0.11,,,2.08,,1534.87,,,04-21
345,300625,三雄极光,0.08,-59.25,,2.39,,1711.68,54.42,,04-21
346,603577,汇金通,0.13,,,2.32,,1112.97,,,04-21
347,002827,高争民爆,0.05,,,2.07,,682.25,,,04-21
348,603393,新天然气,0.38,,,6.83,,4517.53,,,04-21
349,300611,美力科技,0.17,-10.53,,3.09,,1157.37,3.52,,04-21
350,002856,美芝股份,0.11,,,2.93,,855.37,,,04-21
351,300629,新劲刚,0.05,,,1.31,,243.23,,,04-21
352,300534,陇神戎发,0.16,,,2.51,,1031.98,,,04-21
353,300613,富瀚微,0.73,,,14.68,,2426.89,,,04-20
354,002846,英联股份,0.12,,,4.18,,1041.22,,,04-20
355,603239,浙江仙通,0.37,,,10.01,,3363.63,,,04-20
356,603928,兴业股份,0.2,,,5.5,,3024.21,,,04-20
357,002857,三晖电气,-0.08,,,-3.4,,-666.66,,,04-20
358,300565,科信技术,0.17,,,5.75,,2018.99,,,04-20
359,603139,康惠制药,0.12,,,1.99,-0.51,921.86,,,04-20
360,603638,艾迪精密,0.11,,,3.28,,1413.9,,,04-20
361,300588,熙菱信息,-0.08,,,-4.25,,-577.08,,,04-20
362,603232,格尔软件,-0.11,,,-2.13,-0.87,-515.95,,,04-20
363,300613,富瀚微,0.73,,,14.68,,2426.89,,,04-20
364,603803,瑞斯康达,0.16,,,,,5845.48,,,04-19
365,300592,华凯创意,,,,0.15,,44.59,,,04-19
366,603081,大丰实业,0.1,,,4.09,-0.04,3506.94,,,04-19
367,300619,金银河,-0.14,,,-4.77,,-777.84,,,04-18
368,603626,科森科技,0.11,,,36.9,,2257.38,,,04-18
369,300540,深冷股份,-0.08,,,-1.69,,-494.75,,,04-18
370,002825,纳尔股份,0.15,,,3.69,,1094.72,,,04-18
371,603416,信捷电气,0.24,,,5.26,,1777.63,,,04-18
372,603896,寿仙谷,0.21,,,,,2185.9,,,04-18
373,002829,星网宇达,0.06,,,0.96,,316.62,,,04-18
374,603515,欧普照明,0.06,,,1.72,,3147.18,,,04-18
375,603667,五洲新春,0.11,,,2.56,,1683.65,,,04-18
376,300641,正丹股份,0.17,,,8.75,0.15,3737.29,,,04-17
377,002820,桂发祥,0.32,,,6.85,,3051.86,,,04-17
378,300623,捷捷微电,0.28,,,4.83,,1980.6,,,04-14
379,300604,长川科技,0.05,,,1.6,-0.06,294.68,,,04-14
380,603797,联泰环保,0.09,,,2.14,0.13,1369.95,,,04-12
381,300707,威唐工业,0.28,,3.59,8.4,0.71,1620.82,,,10-14
382,300705,九典制药,0.08,,3.27,2.52,0.01,671.52,,,10-14
383,300726,宏达电子,0.16,,1.85,8.92,0.04,5547.43,,,10-14
384,603603,博天环境,,,,,,159.9,,,09-30
385,603848,好太太,0.04,,1.32,3.24,-0.21,1509.57,,,09-30
386,002925,盈趣科技,0.18,,,9.68,0.32,4331.67,,,09-30
387,601229,上海银行,0.67,,17.77,3.86,,363626.8,,,09-26
388,002915,中欣氟材,0.06,,2.94,1.89,-0.17,462.28,,,09-23
389,300719,安达维尔,-0.03,,2.42,-1.47,-0.27,-353.77,,,09-23
390,002913,奥士康,0.41,,6.1,6.94,0.54,4419.49,,,09-23
391,601878,浙商证券,0.07,,2.88,,-1.34,19814.65,,,09-21
392,603160,汇顶科技,0.18,,2.86,5.81,-0.14,7012.92,,,09-20
393,002815,崇达技术,0.24,,2.97,8.01,0.33,8510.58,,,09-12
394,603912,佳力图,0.12,,2.19,6.05,-0.28,1167.14,,,08-26
395,300702,天宇股份,0.5,,6.01,8.64,0.25,4479.18,,,08-26
396,603895,天永智能,0.4,,3.42,12.55,-0.56,2342.7,,,08-26
397,601163,三角轮胎,0.27,,4.82,5.72,0.48,16110.3,,,08-22
398,002922,伊戈尔,0.14,,4.45,2.85,0.16,1237.81,,,08-12
399,600908,无锡银行,0.13,,4.47,2.94,-0.76,21550.82,,,08-10
400,300537,广信材料,0.11,,3.35,3.34,0.06,826.39,,,08-09
401,600933,爱柯迪,0.15,,2.17,7.27,0.13,10358.24,,,07-29
402,300533,冰川网络,0.6,-11.76,,9.02,,4469.47,-11.95,,07-29
403,300532,今天国际,0.09,,5.91,1.48,-0.22,546.51,,,07-28
404,300535,达威股份,0.24,33.33,,,,1069.63,33.85,,07-28
405,601997,贵阳银行,0.45,18.42,,5.63,,80876.8,19.86,,07-27
406,600936,广西广电,0.08,-20.0,,,,11221.86,-15.86,,07-26
407,002807,江阴银行,0.11,-11.05,,2.42,,17679.0,-11.09,,07-26
408,300531,优博讯,0.25,,4.68,5.46,-0.44,1492.05,,,07-25
409,002808,苏州恒久,0.06,-38.04,,1.74,,509.97,-38.34,,07-25
410,603843,正平股份,-0.05,-0.0,,-2.17,,-1503.68,56.55,,07-25
411,603569,长久物流,0.21,10.53,,8.01,,7474.56,10.92,,07-21
412,601811,新华文轩,0.15,,6.11,2.44,-0.17,17301.29,,,07-19
413,300528,幸福蓝海,0.07,-46.15,,1.27,,1643.13,-44.07,,07-18
